count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note
2,costa,ESMERALDAS,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11,5.0,38.1818181818182,,,,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,costa,ESMERALDAS,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,0.5,113818.1818181818,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
10,costa,ESMERALDAS,GRAMALOTE,cultivated_pasture,2024-01-01,2024-12-01,11,22.475,15000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for gramalote or Axonopus-type pasture; Ecuador references support a working range near 10-20 t DM/ha/year, with the midpoint retained as proxy."
1,costa,ESMERALDAS,HABA TIERNA (VAINA),transitory,2024-01-01,2024-05-01,4,0.25,2909.0909090909076,,,10434.782608695654,,surcos,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
10,costa,ESMERALDAS,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.75,3636.3636363636397,,,18260.869565217392,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,146.577711,,,,,,21.0,21.0,21.0,,0.0,0.0,,,,0.0,,,,,,,,,,2.0,3.5625,6.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,costa,ESMERALDAS,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-08-01,2024-12-01,4,1.75,6409.090909090909,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,123.0,,,,,,250.0,,,,248.0,833.3333333333334,,,,833.3333333333334,,,,,,,,,,,1.5,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.3333333333334,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
23,costa,ESMERALDAS,MAIZ DURO SECO (GRANO SECO),transitory,2024-07-01,2024-12-01,5,38.0,8636.363636363632,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,700.0,,,,,,181.436948,,,,700.0,0.0,,,,0.0,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
39,costa,ESMERALDAS,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,1.0,8610.909090909081,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,137.5,,,,,,113.3980925,,28.830023516949154,,2.526315789473684,0.0,,,,0.0,,,,,,,,,,2.0,0.8374015748031496,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
3,costa,ESMERALDAS,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.375,2454.545454545454,,,,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,45.359237,,,,,,,,,,22.6796185,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,costa,ESMERALDAS,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,1.0,1068.1818181818198,,,,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
49,costa,ESMERALDAS,OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11,13.0,15000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.43388756169792697,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range."
98,costa,ESMERALDAS,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11,2.0,10032.409090909081,,,11250.0,,sin riego,LIBRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,20.869565217391305,,,,,,0.1,,,,0.0,0.0,,,,0.0,,,,,,,,,,4.5,,11.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,costa,ESMERALDAS,OTROS TRANSITORIOS,transitory,2024-07-01,2024-11-01,4,,5797.773654916525,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
243,costa,ESMERALDAS,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,48.0,15000.0,,,,,sin riego,TONELADA METR.,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,615.0,,,,,,150.0,1.81436948,125.0,,492.0,0.0,,,,0.0,,,,,,,,,,0.2508007198785335,1.572110436133928,0.06414457080013258,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
7,costa,ESMERALDAS,PALMITO (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,40.0,3191.4393939393917,,,,,sin riego,LIBRA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,150.0,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0875,0.022679618500000002,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
14,costa,ESMERALDAS,PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11,4.699999999999999,10000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.
81,costa,ESMERALDAS,PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11,17.0,17000.0,,,,,sin riego,,,,,,,0.0,,300.0,,,,,,6.8789759503491075,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.008,0.8135923700000001,0.024,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project."
79,costa,ESMERALDAS,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,1.0,5802.7079303675,,,29565.21739130435,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,90.718474,,,,,,50.0,,257.22222222222223,,0.0,0.0,,,,0.0,,,,,,,,,,2.0,2.4,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
194,costa,ESMERALDAS,SABOYA,cultivated_pasture,2024-01-01,2024-12-01,11,14.98,25000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,50.359237,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.6666666666666666,1.0005561735261401,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Saboya or Panicum maximum; Ecuador cut-based evidence is combined with tropical FAO benchmarks to retain an annualized working range of 18-33 t DM/ha/year.
2,costa,ESMERALDAS,YUCA,transitory,2023-12-01,2024-11-01,11,0.25,4545.454545454538,,,,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,16.0,,,,,,8.0,,,,12.0,0.0,,,,0.0,,,,,,,,,,,3.0,,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,costa,GUAYAS,AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,5.75,5542.424242424234,,,,,microaspersi?n,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,225.0,,,,,,200.0,,,,325.0,0.0,,,,0.0,,,,,,,,,,1.5,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1652,costa,GUAYAS,ARROZ (EN CÁSCARA),transitory,2024-05-01,2024-12-01,7,2.49,4485.454545454545,,,10000.0,,surcos,SACA,,EN CASCARA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,,150.0,,,,,,134.68166152729913,100.0,100.0,,300.0,0.0,,,,0.0,,,,,,,,,,1.009252185722774,1.2,1.0,0.0,0.0,2.791982182628062,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10000.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
132,costa,GUAYAS,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,81.375,44925.188645346716,,,29565.21739130435,,microaspersi?n,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,220.0,,,,,,136.07771100000002,95.35923700000001,100.0,,215.70221618540063,0.0,,,,0.0,,,,,,,,,,1.1111111111111112,2.0,4.5,0.0,0.0,3.0217332720384253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
19,costa,GUAYAS,BRACHIARIA,cultivated_pasture,2024-01-01,2024-12-01,11,20.0,25000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.003079700338214,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Brachiaria based on Ecuador evidence from humid-tropics cultivar studies and Guayas field-response studies; working range retained at 20-30 t DM/ha/year.
727,costa,GUAYAS,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11,2.1,681.8181818181822,,,15652.17391304348,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,184.56375838926175,,,,,,136.986301369863,142.25762856533183,113.92405063291139,,150.0,0.0,,,,0.0,,,,,,,,,,1.0,1.213963341622916,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
5,costa,GUAYAS,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11,3.0,318.18181818181836,,,7826.08695652174,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
74,costa,GUAYAS,CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,101.9,70000.0,,,34782.608695652176,,surcos,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,300.0,,,,,,150.37688442211055,70.0,100.0,,441.66666666666663,0.0,,,,0.0,,,,,,,,,,1.0,4.0,1.75,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,34782.608695652176,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,costa,GUAYAS,FREJOL SECO (GRANO SECO),transitory,2024-01-01,2024-07-01,6,37.0,1363.6363636363649,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
26,costa,GUAYAS,FREJOL TIERNO (VAINA),transitory,2024-01-01,2024-07-01,6,2.0,2227.2727272727248,,,,,sin riego,QUINTAL,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,105.0,,,,,,100.0,,51.785714285714285,,155.35714285714286,0.0,,,,0.0,,,,,,,,,,0.8333333333333333,1.0,0.5833333333333333,0.0,0.0625,1.0,22.727272727272698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,costa,GUAYAS,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,22.0,4648.7603305785005,,,,,microaspersi?n,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,268.031855,90.718474,90.718474,,449.468803,0.0,,,,0.0,,,,,,,,,,0.6818181818181818,1.8181818181818181,2.0,0.0,0.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
7,costa,GUAYAS,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-09-01,2024-12-01,3,1.0,3636.3636363636397,,,8125.0,,goteo,ALMUD,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,453.59237,,,,,,200.0,,,,453.59237,0.0,,,,0.0,,,,,,,,,,0.625,2.0,2.5,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
238,costa,GUAYAS,MAIZ DURO SECO (GRANO SECO),transitory,2024-01-01,2024-06-01,5,2.0,4545.454545454533,,,11304.347826086958,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,200.0,,,,,,150.0,118.75,100.0,,237.46358229394627,0.0,,,,0.0,,,,,,,,,,1.0,1.3607771100000001,1.0,0.0,0.0,2.0,224.29835265405694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
3,costa,GUAYAS,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-09-01,2024-11-01,2,0.2,1136.363636363635,,,,,,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,125.0,,,,125.0,0.0,,,,0.0,,,,,,,,,,,1.25,,0.0,0.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
60,costa,GUAYAS,MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,4.5,7285.5185015989055,,,11250.0,,sin riego,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,100.0,,,,,,18.837209302325583,12.76595744680851,15.30839477408523,,0.5,0.0,,,,0.0,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,0.3833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
6,costa,GUAYAS,MANI,transitory,2024-01-01,2024-05-01,4,1.0,1113.6363636363626,,,,,sin riego,QUINTAL,,GRANO DESCASCARADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,,300.0,,,,,,,,,,85.048569375,0.0,,,,0.0,,,,,,,,,,,5.5,1.0,0.0,0.0,1.5,10.9090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,costa,GUAYAS,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,2.9,3325.3588516746468,,,,,sin riego,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,250.0,,,,,,,,,,125.0,0.0,,,,0.0,,,,,,,,,,0.75,4.0,,0.0,0.0,2.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,costa,GUAYAS,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,,4161.11611161116,,,,,aspersi?n,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,costa,GUAYAS,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,18.0,15931.463068181825,,,,,aspersi?n,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,40.0,60.0,,,50.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
108,costa,GUAYAS,OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11,9.99,15000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,100.0,,,,,,50.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,0.0,0.0,0.42858402718198685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range."
24,costa,GUAYAS,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11,4.1,10995.454545454533,,,11250.0,,goteo,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,175.0,,,,,,236.077711,75.0,200.0,,178.21847400000001,0.0,,,,0.0,,,,,,,,,,0.48333333333333334,2.0,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
18,costa,GUAYAS,OTROS TRANSITORIOS,transitory,2024-07-01,2024-11-01,4,1.5302,5797.773654916525,,,7500.0,,goteo,SACO,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,200.0,,,,,,100.25062656641603,,100.0,,231.48851986206893,0.0,,,,0.0,,,,,,,,,,2.3793103448275863,1.0012531328320802,4.0,0.0,0.0,2.3793103448275863,423.19749216301034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7500.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
